Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
725,2010-09-17,35.394073486328125,35.79761580680815,35.31000207453716,35.73035913349198,3999245
726,2010-09-20,35.528594970703125,35.73036731745013,35.4445235396558,35.579036917098115,1658444
727,2010-09-21,35.528594970703125,35.98258161059213,35.41089405500345,35.83125121024011,4168036
728,2010-09-22,35.595848083496094,35.915321313848764,35.410890497655934,35.562220882805434,2530696
729,2010-09-23,35.326812744140625,35.73035732477572,35.20911414194113,35.51177029683456,1296047
730,2010-09-24,35.49494934082031,35.57902073362694,35.12503658082066,35.32680655520707,2212027
731,2010-09-27,35.595848083496094,36.016207477087335,35.410890497655934,36.016207477087335,1731020
732,2010-09-28,35.948944091796875,36.03301550405529,35.511772291936516,35.64628791989979,3076594
733,2010-09-29,36.537452697753906,37.1427674665975,36.016211641817044,36.016211641817044,11684464
734,2010-09-30,35.81443786621094,36.92418118481396,35.69673695341082,36.58789546890902,5236368
735,2010-10-01,36.48699951171875,36.73921373100023,35.94894159835179,35.94894159835179,3875195
736,2010-10-04,36.89055252075195,37.159581555570824,36.2684253008533,36.739224401348686,4550532
737,2010-10-05,37.63037872314453,37.86578054188409,36.856923423571914,36.89055062583228,10282420
738,2010-10-06,37.579925537109375,38.2188672753289,37.31089659659173,37.8321397412354,5975746
739,2010-10-07,36.739219665527344,37.79851864538616,36.4533759252692,37.579933865600445,5825104
740,2010-10-08,36.82328796386719,37.226830289575624,36.537444247841236,36.82328796386719,2872678
741,2010-10-11,36.95780563354492,37.57993507383441,36.82329226944177,37.52949313244156,2923343
742,2010-10-12,36.806480407714844,37.0418799535995,36.38612326128385,36.99143800826117,1328063
743,2010-10-13,36.94099044799805,37.327718051699684,36.756032875564735,36.9241757085799,2785869
744,2010-10-14,35.965763092041016,37.26046390646624,35.64629214372071,37.12594826256386,6206210
745,2010-10-15,35.89851379394531,36.47019912650994,35.5454132918783,35.98258523345728,3825540
746,2010-10-18,35.89851379394531,36.55427056602191,35.579040499332834,36.453384382490796,2661071
747,2010-10-19,35.427696228027344,36.150711646867705,35.242738689227124,36.04982550928734,2506333
748,2010-10-20,35.057796478271484,35.73036793833743,34.889653613255,35.57903753535574,1611212
749,2010-10-21,35.51177215576172,35.982573430953295,35.377258808897274,35.747171653066005,5077785
750,2010-10-22,35.948944091796875,36.58788819331063,35.54540176907309,35.96575883036516,7613777
751,2010-10-25,34.889652252197266,36.285237065158405,34.75513659708144,36.01621031609371,4373958
752,2010-10-26,34.368408203125,35.10823630846817,34.23389255087315,34.97372293679975,3559839
753,2010-10-27,34.25071334838867,34.721514793637986,34.166641906085275,34.586999117602254,4326267
754,2010-10-28,33.61176300048828,34.53654863749926,33.35954873584892,34.53654863749926,12789477
755,2010-10-29,33.76308822631836,34.30114619060289,33.62857487553877,33.66220207294213,2557085
756,2010-11-01,33.847164154052734,34.200264597662205,33.72946324598845,33.8976060971755,3644082
757,2010-11-02,33.66221237182617,33.779913300205976,32.97282610685253,33.628585164134634,8722079
758,2010-11-03,33.7799072265625,33.830349169322204,33.30910587827735,33.62857911770002,5792586
759,2010-11-04,34.13300323486328,35.09141598691456,33.62857475044164,33.897601451000064,7578044
760,2010-11-08,33.073699951171875,33.42680032398444,32.38431394341076,32.7037848404953,23828591
761,2010-11-09,34.90645980834961,35.310004436405535,33.09051810443055,33.19140426144453,37552410
762,2010-11-10,34.3011474609375,35.39407588839305,34.18344656420902,34.97371880091014,23142609
763,2010-11-11,34.04893112182617,34.872830506684984,33.897600755139784,34.301145358859465,9305659
764,2010-11-12,33.47725296020508,34.284340110469984,33.292295345732896,33.91442488152561,8655373
765,2010-11-15,34.03212356567383,34.570179349884306,33.62858115737009,33.62858115737009,6781511
766,2010-11-16,33.67902755737305,34.21708569332733,33.59495611616668,34.21708569332733,5839719
767,2010-11-18,34.0993766784668,34.38522042302862,33.443620048653315,33.99849051682243,11698558
768,2010-11-19,34.26752471923828,34.72151137521398,33.72946662923625,33.796725600924205,13151040
769,2010-11-22,34.11619186401367,34.26751996816324,33.19140621794228,33.9648637598641,16159489
770,2010-11-23,33.10732650756836,33.76308298177828,32.61971055542353,33.32591123877743,29650997
771,2010-11-24,32.653343200683594,33.04007077211372,32.28342808668552,32.45157090566956,29495589
772,2010-11-25,32.468387603759766,32.70378710843161,31.375459214384776,31.94714437732585,297127250
773,2010-11-26,32.43477249145508,32.535656402058656,31.425915140747886,32.19937061848959,108003635
774,2010-11-29,31.560413360595703,32.28342653524824,31.274569669826374,32.199355129796416,47311917
775,2010-11-30,31.930334091186523,31.980776031125377,30.871032827221455,31.30820466883006,56380039
776,2010-12-01,32.56927490234375,32.703788258147085,31.745375466736224,31.81263214463789,49377032
777,2010-12-02,33.29228591918945,33.325915396147344,32.46838653955121,32.75423025194426,69791050
778,2010-12-03,33.561317443847656,33.746275020007275,32.70378852207718,33.292288449486676,70133580
779,2010-12-06,33.52769088745117,33.7294609266513,33.225032407776155,33.628577047342844,35990183
780,2010-12-07,33.275474548339844,33.46042983590136,32.98963082660883,33.275474548339844,22324627
781,2010-12-08,32.90557098388672,33.20822727049743,32.72061335069844,33.02327191789304,8690959
782,2010-12-09,32.1489143371582,33.040070354270405,31.947142044695898,32.88874227521513,19659317
783,2010-12-10,32.31706619262695,32.434767109579674,31.8126376009728,32.081666639305055,12656908
784,2010-12-13,32.922386169433594,33.04008482443122,32.2666293526117,32.317071307527264,10228525
785,2010-12-14,32.636531829833984,33.12414559907905,32.535645671918374,32.95600276274743,12502825
786,2010-12-15,32.502017974853516,32.72060274650117,32.36750233949999,32.619716590131816,7532899
787,2010-12-16,32.31706619262695,32.53565100344367,32.06485189679988,32.51883854152204,10117565
788,2010-12-20,32.23299789428711,32.653355094864864,32.11529696589183,32.19936840600738,12117884
789,2010-12-21,32.6701545715332,32.989625438559884,32.249797567397394,32.28342475937863,13693395
790,2010-12-22,32.9391975402832,33.056896183223685,32.67016848693061,32.754239923566814,11598882
791,2010-12-23,32.70378112792969,32.989624797419864,32.65333920064679,32.804667263078144,4611659
792,2010-12-24,32.87192916870117,32.95600058130207,32.45157210569667,32.45157210569667,4676656
793,2010-12-27,32.51883316040039,32.88874603138454,32.40113226292447,32.78785987363135,5508784
794,2010-12-28,32.33387756347656,32.60290657375548,32.249806140300855,32.45157618757256,6071879
795,2010-12-29,32.18254852294922,32.45157524482939,32.11528956189593,32.30024714362598,10314957
796,2010-12-30,32.485206604003906,32.80467756514933,31.82944994047731,32.182550384094206,31947999
797,2010-12-31,33.056888580322266,33.124145258045836,32.53564533694412,32.58608955567416,12208677
798,2011-01-03,33.056888580322266,33.20821667534608,32.90556048529846,33.10733279905231,5686478
799,2011-01-04,33.090518951416016,33.25866179054872,32.87193189219357,33.10733369144593,9878712
800,2011-01-05,32.98964309692383,33.24185743440807,32.855129695832474,33.09052928803431,6557909
801,2011-01-06,33.29228591918945,33.54450243520761,32.88874359860981,33.023259225858354,16916733
802,2011-01-07,32.90557098388672,33.59495728181543,32.67017139645795,33.29229871462084,15775814
803,2011-01-10,32.33387756347656,33.15777705448182,32.26662088105266,32.8887480442029,11747099
804,2011-01-11,32.30025100708008,32.95600771111918,32.01440951074689,32.55246529944769,8402847
805,2011-01-12,32.70378112792969,32.77104007175043,32.1152813335768,32.51882587417062,5356220
806,2011-01-13,32.535640716552734,32.7710424760305,32.434756854585494,32.686971070669244,5840003
807,2011-01-14,32.821495056152344,33.342738394629315,32.36750840766967,32.45157984030842,13619178
808,2011-01-17,32.87192916870117,32.95600058130207,32.16573067120343,32.45157210569667,10222664
809,2011-01-18,33.174583435058594,33.25865483704785,32.68696975963745,32.68696975963745,8525103
810,2011-01-19,32.922386169433594,33.29229916017686,32.7542432789365,32.90557142426711,8181638
811,2011-01-20,33.258670806884766,33.29229801547763,32.619726476614474,32.619726476614474,8113388
812,2011-01-21,33.241851806640625,33.2922937533642,32.9223808226964,33.04007945857925,7263505
813,2011-01-24,33.140960693359375,33.376360210625236,32.92237591602319,33.006447335088374,10580288
814,2011-01-25,33.090518951416016,33.443619369711335,32.97281805178984,33.292288990025334,5774233
815,2011-01-27,33.225032806396484,33.46043232857914,31.32501960807113,33.05688996475413,21308494
816,2011-01-28,32.468387603759766,33.22503033486553,32.014403333446154,33.12414418126814,12161301
817,2011-01-31,32.468387603759766,33.09051698379107,32.014403333446154,32.23298809908792,10372393
818,2011-02-01,32.165733337402344,32.821489953928044,32.115289117310695,32.619717634727884,5685819
819,2011-02-02,32.132102966308594,32.45157389569715,31.728560619681833,32.30024580078501,9759510
820,2011-02-03,33.174583435058594,33.27546957356225,31.9639543341802,32.115282401644315,8272335
821,2011-02-04,32.72060012817383,33.69582985426147,32.670158194317125,33.10732998321276,13585721
822,2011-02-07,32.888755798339844,33.124155382614994,32.45158383863807,32.73742765706181,10075695
823,2011-02-08,32.18254852294922,33.29228945216307,32.09847710221585,33.29228945216307,6969251
824,2011-02-09,32.24980926513672,32.6869811641267,31.8630793127064,32.619722194602446,15914271
825,2011-02-10,32.0816535949707,32.70378057003848,31.96395272587491,32.16572499272981,15041071
826,2011-02-11,32.5887451171875,32.96060692160976,32.369006408002846,32.62254948526295,16032113
827,2011-02-14,33.315582275390625,33.552222125925475,32.470438314480646,32.63946710666264,9448315
828,2011-02-15,33.38318634033203,33.55221509710435,33.06203216098446,33.298671961945864,6653191
829,2011-02-16,33.332481384277344,33.40009243405246,33.197259284727096,33.28177367009586,3070813
830,2011-02-17,33.332481384277344,33.45080244083338,33.2141603277213,33.332481384277344,2410838
831,2011-02-18,33.1634521484375,33.46770301445829,32.85920128241671,33.33248091680447,7982842
832,2011-02-21,33.4507942199707,33.46769525881132,32.80848367346262,32.80848367346262,9078739
833,2011-02-22,33.28176498413086,33.433890379572645,33.062026263960426,33.29866602271419,6311548
834,2011-02-23,33.670536041259766,33.89027479995359,33.29867186045436,33.29867186045436,28541975
835,2011-02-24,33.21415328979492,33.80575615461775,32.75777708106729,33.6367251270977,14267832
836,2011-02-25,33.535301208496094,33.755037591081795,32.605643402390136,33.31556253331203,31955636
837,2011-02-28,33.4507942199707,35.29320690969871,33.028222396978094,33.907170413243406,128195783
838,2011-03-01,33.636722564697266,33.839557948190446,33.12963639856308,33.636722564697266,22095525
839,2011-03-03,33.569114685058594,34.110007563407216,33.315571578194984,33.315571578194984,12055696
840,2011-03-04,33.46769714355469,33.78885358119419,33.349378402012924,33.56911484530406,5797710
841,2011-03-07,33.146549224853516,33.433899051686815,32.487337478552966,33.433899051686815,6845096
842,2011-03-08,33.11274337768555,33.43389756880854,32.35211394432089,33.12964441990308,8299919
843,2011-03-09,33.146549224853516,33.298674659753736,32.9944237899533,33.129645889286955,4984092
844,2011-03-10,33.264869689941406,33.43389845740372,32.893005484484554,33.12964530041192,4963678
845,2011-03-11,33.146549224853516,33.33248133088686,32.960617118820174,32.960617118820174,6148250
846,2011-03-14,33.400089263916016,33.501506975252454,33.01132404515876,33.01132404515876,4743614
847,2011-03-15,33.04512023925781,33.21414895210416,32.808480499792644,33.07892689886654,7316083
848,2011-03-16,33.332481384277344,33.467703483827584,33.129645942352546,33.14654927794618,3548194
849,2011-03-17,33.24795913696289,33.31557017075043,33.06202707459797,33.06202707459797,4312518
850,2011-03-18,33.11274337768555,33.467701945842926,32.99442232656687,33.298673182873,7614611
851,2011-03-21,32.92680358886719,33.16344334323098,32.87609359626144,33.062025650618274,3473055
852,2011-03-22,32.909912109375,33.09584423068892,32.72397998806109,33.09584423068892,3536038
853,2011-03-23,32.9437141418457,33.24796499378466,32.825393092425394,32.90990747269725,5655111
854,2011-03-24,33.11274337768555,33.19725775917051,32.84229689841381,33.12964441990308,7807585
855,2011-03-25,33.18035888671875,33.2648732795699,32.97752342683615,33.197262223808906,8602591
856,2011-03-28,33.50150680541992,33.60292451624223,33.095838254729884,33.14654596384144,11509824
857,2011-03-29,33.738136291503906,33.92406832242194,33.38317555840557,33.501496566971184,8985339
858,2011-03-30,34.14381790161133,34.26213665531838,33.755050387033016,33.80576038942109,4832583
859,2011-03-31,34.44807434082031,34.769228571045126,33.90718131642092,34.1438234474704,15647437
860,2011-04-01,35.445335388183594,35.66507413079764,34.26213418096649,34.26213418096649,22114974
861,2011-04-04,35.800289154052734,36.25666758965631,35.2255919966028,35.2255919966028,10060811
862,2011-04-05,35.56365966796875,35.91862052101233,35.208698814925164,35.66507738206681,7752278
863,2011-04-06,35.512943267822266,36.13835048160894,35.37772120178135,35.4960422290163,5371783
864,2011-04-07,35.4791374206543,36.070737947003636,35.293205368139034,35.512941789457855,5888794
865,2011-04-08,35.462242126464844,35.64817422111634,35.022766891633836,35.512949837461036,3282029
866,2011-04-11,35.24250411987305,35.47914391521061,35.02276536573167,35.174890784691584,2761151
867,2011-04-13,35.58056640625,35.766496225184355,34.83683796011459,34.85374129618121,5725109
868,2011-04-15,35.512943267822266,35.73268199088733,35.37772120178135,35.512943267822266,2726721
869,2011-04-18,35.22560119628906,35.884812881191515,35.107280150942806,35.49604766236677,3846832
870,2011-04-19,34.9720573425293,35.411532554261775,34.81993192493706,35.411532554261775,2130742
871,2011-04-20,35.24250411987305,35.41153287262833,34.85373661297639,35.41153287262833,3816903
872,2011-04-21,35.36082458496094,35.49604896927816,35.0903781089258,35.24250582785758,3804886
873,2011-04-25,35.34391403198242,35.63126378394607,35.15798426699293,35.15798426699293,1583736
874,2011-04-26,35.25940704345703,35.54675685552138,34.853738473706834,35.496049144027346,4390914
875,2011-04-27,35.27630615234375,35.4960448918934,35.07347303806605,35.327016150362454,2846797
876,2011-04-28,35.17488479614258,35.32701248180184,35.039662733999684,35.20869145797771,5158203
877,2011-04-29,35.34391403198242,35.66507044627079,35.03966324145524,35.17488530555647,3615042
878,2011-05-02,35.969322204589844,36.104546564928256,35.157985212954955,35.157985212954955,5731198
879,2011-05-03,35.15798568725586,36.00312935352654,35.0227613250932,35.8341006202724,3804669
880,2011-05-04,35.25940704345703,35.360824759044405,34.66780637722986,35.0396705701838,4044546
881,2011-05-05,34.431175231933594,35.2594159145121,34.07621428437141,35.15800046600852,5204752
882,2011-05-06,34.85373306274414,35.03966513035558,34.448064555973055,34.51567559166841,2973311
883,2011-05-09,34.7185173034668,35.0903792136983,34.65090625547919,34.87064273458874,3424009
884,2011-05-10,34.60019302368164,35.05657156709101,34.48187427388602,34.66780406536473,1276536
885,2011-05-11,35.20869827270508,35.32701931943053,34.53258324592932,34.53258324592932,5173641
886,2011-05-12,34.27903366088867,35.20869164777936,34.21142262945275,35.20869164777936,2199955
887,2011-05-13,34.26213455200195,34.71851308248188,34.16071684605096,34.24523121891028,3389298
888,2011-05-16,34.414249420166016,34.54947375086788,34.24522072623748,34.34663840111428,2643860
889,2011-05-17,34.312835693359375,34.65089309752652,34.2621257071752,34.41425108053072,2042475
890,2011-05-18,34.26213455200195,34.786124122249504,34.17762017914264,34.4142599646289,3314783
891,2011-05-19,33.416996002197266,34.46497530510263,33.24796723028346,34.279043197477556,2532955
892,2011-05-20,34.14381790161133,34.34665103336594,33.24796411874765,33.34938183092457,1959647
893,2011-05-23,33.670536041259766,33.90717584149992,33.467700616711504,33.90717584149992,1694918
894,2011-05-24,33.400089263916016,34.27903970536619,33.264867177200244,33.78885677527249,9876185
895,2011-05-25,32.80849075317383,33.619830203957086,32.60565760992753,33.46770248077316,5753045
896,2011-05-26,32.3014030456543,33.09583912665989,32.115470953014764,32.96061474446785,4935316
897,2011-05-27,33.011322021484375,33.112739726603664,32.35211037710763,32.35211037710763,4500032
898,2011-05-30,33.46769714355469,33.55221151291266,32.84229218586508,33.12963966612279,8167114
899,2011-05-31,34.16071319580078,34.27903422220024,33.46769495388722,33.5353082790291,7467651
900,2011-06-01,34.025489807128906,34.22832518946661,33.75504339487822,33.99168314587303,1794961
901,2011-06-02,33.55221176147461,34.211425681429596,33.46769739149053,33.80575716402584,4461069
902,2011-06-03,34.14381790161133,34.448068745542855,33.55221496267917,33.55221496267917,5649415
903,2011-06-06,34.312835693359375,34.397350044401165,33.70433190733881,34.07619367636357,4910297
904,2011-06-07,34.29594039916992,34.380454770010964,34.09310499211182,34.19452269564087,6516069
905,2011-06-08,34.26213455200195,34.312844551276996,33.924077060564706,33.99168810033234,14162904
906,2011-06-09,34.312835693359375,34.431154409258774,34.110000333819684,34.1438069912758,6989160
907,2011-06-10,34.21141052246094,34.41424354498863,33.974770849879626,34.31282818002378,7661567
908,2011-06-13,34.66780471801758,34.81993243041742,33.991689703259894,34.14381741565973,2849421
909,2011-06-14,35.05657958984375,35.157997321877566,34.53258988483543,34.53258988483543,4458752
910,2011-06-15,34.414249420166016,35.107267523792714,34.26212405415001,35.07346316056604,2533103
911,2011-06-16,34.481868743896484,34.650897467296,34.09310130451833,34.3466443896176,2472762
912,2011-06-17,34.7185173034668,34.81993502174789,34.32974976548918,34.346653100635926,2524363
913,2011-06-20,34.464969635009766,35.05657023937939,33.4846015436378,34.49877400827145,6194464
914,2011-06-21,34.26213455200195,34.63399870962256,33.94098039365639,34.4142599646289,5126564
915,2011-06-22,34.58329772949219,34.61710440449215,34.16072575499105,34.262143487391256,2408781
916,2011-06-23,34.566383361816406,34.75231312485503,34.41425567555018,34.49877003787639,3746535
917,2011-06-24,35.039669036865234,35.208697791247815,34.41426172861002,34.48187506444242,5675164
918,2011-06-27,36.628543853759766,36.9666013873668,34.56639198171709,34.56639198171709,29869389
919,2011-06-28,36.882083892822266,37.152528062815406,36.54402638773165,36.9834993102701,13872282
920,2011-06-29,37.22014236450195,37.355364453010175,36.81447151377879,36.94969589488626,13356359
921,2011-06-30,37.017303466796875,37.693418431114694,36.527120576186256,37.18633220787633,30432762
922,2011-07-01,37.270843505859375,37.43987223300434,36.983493752673404,37.186329142286894,23953730
923,2011-07-04,37.33845901489258,37.65961317645302,37.08491589377658,37.304654640969915,5307022
924,2011-07-05,37.05109786987305,37.30464089758135,36.51020516038935,37.18631990094483,10665833
925,2011-07-06,36.86518478393555,37.0849212703874,36.69615601201892,36.932795834182315,3270036
926,2011-07-07,37.1694221496582,37.28774316404393,36.662336018174116,37.0172967687327,5856910
927,2011-07-08,36.915889739990234,37.4398793522974,36.797570984049436,36.932793074438706,12625687
928,2011-07-11,36.510215759277344,36.78066219252959,35.93551622889173,36.6961478254257,2848918
929,2011-07-12,36.57782745361328,36.84827389173927,36.02003124511613,36.408798716359414,2954427
930,2011-07-13,37.253929138183594,37.62579314477768,36.5778144299021,36.611621082355434,3819442
931,2011-07-14,36.882083892822266,37.28775244041116,36.61163743022993,37.017305977818836,10479376
932,2011-07-15,37.270843505859375,37.930055083204955,36.628535259748055,36.628535259748055,8242815
933,2011-07-18,36.96659851074219,37.49058581297855,36.865180800032206,37.33846039321318,2085379
934,2011-07-19,37.135623931884766,37.30465267036656,36.71305208568029,36.74685645781725,2972184
935,2011-07-20,36.898983001708984,37.33845819383262,36.79756758957196,37.068011745402764,4177419
936,2011-07-21,36.510215759277344,37.0173019619007,36.222865994084536,36.848273227692914,3008285
937,2011-07-22,37.034217834472656,37.23705100864658,36.29049161063552,36.51022812247386,3369044
938,2011-07-25,36.679237365722656,37.017294768444586,36.27356894097605,36.98348811113299,7429567
939,2011-07-26,36.8482780456543,37.13562784841847,36.256677398574475,36.510220533037256,5770592
940,2011-07-27,36.222869873046875,36.898984882280466,36.003133412085624,36.729956129972074,7214188
941,2011-07-28,35.68196105957031,36.17214605706638,35.039653003855555,35.867893062834526,13905358
942,2011-07-29,35.52985382080078,36.39190097167275,34.60019562316616,35.157991917306525,9768024
943,2011-08-01,36.32428741455078,36.74685929336272,35.529851365344676,35.529851365344676,4672455
944,2011-08-02,36.49332046508789,36.61164152213344,36.087651872159405,36.3073883579875,3239197
945,2011-08-03,35.37773132324219,36.39190398649734,34.85374165537379,36.02003975959731,12800281
946,2011-08-04,35.327022552490234,36.13835974183344,35.09038043738231,35.69888447568943,6939466
947,2011-08-05,34.58329772949219,35.056579716493275,33.8564748503901,33.9747959202903,12075758
948,2011-08-08,34.634010314941406,35.1072900445026,33.26487655732528,33.3155842809926,13716718
949,2011-08-09,34.44807434082031,35.056578420119735,33.46770602067136,33.46770602067136,7228990
950,2011-08-10,35.005859375,35.29320914991387,34.498773155221876,34.66780189514792,5126905
951,2011-08-11,34.819923400878906,35.24249517552071,34.58328137300062,34.600184702506006,6299073
952,2011-08-12,35.02275848388672,35.360815922970225,34.81992539599586,35.07346847530849,6421148
953,2011-08-16,35.02275848388672,35.46223361321502,34.85372976434497,35.174883872954545,4242848
954,2011-08-17,34.87063980102539,35.39462939089652,34.7185143827013,34.7185143827013,7430913
955,2011-08-18,34.70161437988281,35.10728296521904,34.36355684333605,34.98896420298732,5110388
956,2011-08-19,34.16071319580078,34.66779937877185,33.65362701282971,33.805754701800105,5245806
957,2011-08-22,34.887550354003906,35.02277246658469,33.721252182045816,34.14382414961032,3059716
958,2011-08-23,34.21141052246094,35.29319352040263,34.1437995149517,34.93823286523167,2837432
959,2011-08-24,34.498779296875,34.73542140897894,33.90717860181401,34.61710035292697,6888368
960,2011-08-25,33.70433044433594,34.65089159343629,33.46768843761205,34.49876393408568,13758009
961,2011-08-26,32.9437141418457,33.805761279138466,32.65636433188169,33.70434356429239,9286925
962,2011-08-29,33.788856506347656,33.856467549167434,32.791585027509036,32.859198362928005,6345123
963,2011-08-30,33.87337112426758,34.177621965423015,33.5522146565378,34.143817590071976,3821904
964,2011-09-02,33.586021423339844,35.496047730968215,33.24796391323917,34.88754375426715,8166250
965,2011-09-05,32.84230041503906,33.63673431050299,32.690174970597,33.518415539314525,7422597
966,2011-09-06,32.65392303466797,33.18474225599958,32.277212020179554,33.18474225599958,14848826
967,2011-09-07,33.1505126953125,33.47585293329754,32.73955648299025,32.77380380171791,11526455
968,2011-09-08,32.945037841796875,33.492978718850075,32.65394258157836,33.42448639952868,7049237
969,2011-09-09,32.9107780456543,33.20187319552956,32.68817751161877,32.9107780456543,6782680
970,2011-09-12,32.311466217041016,32.77379325872895,32.02037106894399,32.55119040357205,5271294
971,2011-09-13,32.39708709716797,32.65393497666636,32.27722382440943,32.48270305700077,4033213
972,2011-09-14,32.51694869995117,32.6539332996559,32.03749795602176,32.55119368863664,4248247
973,2011-09-15,32.87653350830078,33.01352042904319,32.157360883708385,32.602564311778764,8283475
974,2011-09-16,34.126529693603516,34.33200892464933,32.79091933676875,33.013522224148645,6853575
975,2011-09-19,33.54434585571289,34.33201324384017,33.40735891028798,33.69845413714432,3721222
976,2011-09-20,33.83544158935547,34.2121528176717,33.47585402095943,33.47585402095943,4399666
977,2011-09-21,33.98954391479492,34.14365450453142,33.61283507511426,33.66420372337202,2182138
978,2011-09-22,32.962158203125,33.71558066078328,32.77380491119245,33.69845700083977,3792171
979,2011-09-23,32.8936653137207,33.28750019564347,32.43134043817917,32.70530970258216,3612112
980,2011-09-26,32.619693756103516,33.03065229804069,32.37996948829482,32.89366534323431,1880644
981,2011-09-27,33.099143981933594,33.321744585829066,32.72243276651455,33.03065166707975,1273121
982,2011-09-28,33.3388671875,33.424483158971654,32.842295017460785,33.15051158576599,4398260
983,2011-09-29,33.37311553955078,33.88681138430377,32.9279120096018,33.15051261333532,9460952
984,2011-09-30,33.715576171875,33.93817675405742,33.21900171203748,33.21900171203748,6946805
985,2011-10-03,33.3388671875,33.612838760705664,32.94503464772314,33.54434644802471,7517061
986,2011-10-04,32.825164794921875,33.578584728721545,32.73954884057006,33.15050495696248,2740436
987,2011-10-05,32.84230422973633,33.23613687998335,32.705317243467675,32.8936728980355,3503641
988,2011-10-07,33.30461120605469,33.85255420992408,33.047763358456145,33.184750270664125,4435678
989,2011-10-10,33.578590393066406,33.698453678371145,33.08201823855582,33.08201823855582,8326437
990,2011-10-11,33.80119705200195,33.92105802811049,33.390238498252536,33.73270241138901,5044978
991,2011-10-12,33.93818283081055,34.17790711358011,33.59571890614484,34.14366211460282,4905765
992,2011-10-13,34.0237922668457,34.212147853674445,33.66420475062387,33.93817630214915,3531871
993,2011-10-14,33.86968231201172,34.26351480105488,33.74981903839951,33.81831134225724,5039179
994,2011-10-17,33.51008987426758,33.97241692150301,33.32173432456124,33.83543001149785,1605713
995,2011-10-18,33.61283874511719,33.80119434676384,33.21900388304111,33.21900388304111,2025955
996,2011-10-19,34.229270935058594,34.41762651871746,33.715575155524405,33.903928416701625,5145909
997,2011-10-20,33.9039306640625,34.212149545702644,33.80119335933092,33.93817798062756,2881549
998,2011-10-21,33.9039306640625,34.28064185635096,33.64708275726994,33.81831469513165,2127672
999,2011-10-24,34.50324630737305,34.67447825286905,34.28064338473909,34.332014361877036,3334756
1000,2011-10-25,35.582000732421875,35.873095920469005,34.45186961512565,34.520361917465706,7605862
1001,2011-10-28,35.95871353149414,36.98610508125322,35.35940179413468,36.12994545645399,8504582
1002,2011-10-31,35.9073371887207,36.16418503773561,35.410765145121466,35.958708152012456,4561310
1003,2011-11-01,35.49638366699219,36.0100794022463,35.27378311070798,35.7018628900864,2155435
1004,2011-11-02,35.30802536010742,35.59912051649198,35.0683011667514,35.273780373903,2429706
1005,2011-11-03,35.65049362182617,35.804601885249404,35.29090612551758,35.44501671142237,2676760
1006,2011-11-04,35.564876556396484,35.958711353438126,35.41076829776345,35.958711353438126,2070811
1007,2011-11-08,35.564876556396484,35.61624752426182,35.41076829776345,35.564876556396484,923114
1008,2011-11-09,35.46214294433594,35.83885414917257,35.41077429025907,35.6162535515303,3342820
1009,2011-11-11,36.11281204223633,36.21555163394962,35.27377630112626,35.445008179821414,7747315
1010,2011-11-14,36.07856369018555,36.64363026696493,35.804592227730176,36.232671912041404,8136060
1011,2011-11-15,35.47926330566406,36.18131467352829,35.35940234979756,35.633371576053364,2602442
1012,2011-11-16,35.68474197387695,36.078574472146435,35.171046199187224,35.171046199187224,5559879
1013,2011-11-17,35.32515335083008,36.07857333207078,35.205290078197486,35.44501662346268,4564324
1014,2011-11-18,34.571746826171875,35.44503041995894,33.68133956927478,35.273798433823536,6971425
1015,2011-11-21,33.92105484008789,34.58886126592681,33.6984542464628,34.07516312201924,5725408
1016,2011-11-22,33.527225494384766,34.07516636252494,33.25325389907365,34.07516636252494,5742603
1017,2011-11-23,32.55118942260742,33.458719824778576,32.242972952424694,33.33885657388467,4916261
1018,2011-11-24,32.63681411743164,33.047770295354894,32.41421353178039,32.84229336763414,10127464
1019,2011-11-25,33.01352310180664,33.2874946429907,32.46558001943852,32.75667521741188,7728058
1020,2011-11-28,33.25325012207031,33.4758507115808,32.94503356390475,33.25325012207031,5436096
1021,2011-11-29,32.602569580078125,33.49297425761934,32.53407494739806,33.35598963722278,5379923
1022,2011-11-30,33.93818283081055,34.21215443503954,32.63681945258444,32.688190434773574,13613461
1023,2011-12-01,34.246395111083984,34.93132282750713,34.07516085949652,34.246395111083984,4222484
1024,2011-12-02,35.410770416259766,35.616249655051206,34.21214694243345,34.2635155908905,5707744
1025,2011-12-05,35.15392303466797,35.42789458283685,34.87995148649909,34.99981476459849,2957969
1026,2011-12-07,35.32515335083008,35.80460179639738,34.879949895671,34.948442198968955,5975381
1027,2011-12-08,34.04091262817383,35.410767930678475,33.903925704434485,35.25665967364299,5809203
1028,2011-12-09,33.74982452392578,33.81831683891592,33.253252337144886,33.40736062649317,4296964
1029,2011-12-12,33.0820198059082,34.04091916633124,32.773803232638826,33.90393221628115,8160604
1030,2011-12-13,33.93818283081055,34.21215443503954,32.739559094480576,33.013530698709566,3981949
1031,2011-12-14,32.996402740478516,34.07516303368327,32.87653945346384,33.886809757634246,5776327
1032,2011-12-15,34.0237922668457,34.36625612563189,32.49982855974349,32.51695221717914,12973287
1033,2011-12-16,33.59572219848633,34.69160640031553,33.08202626114617,33.98955482145417,12589918
